Time, Trial Number, Study Part, Sample, Illusion Sample, Sole A, Sole B, Sole C, Sole D, Sole E, Sole F, No Touch
8.376189,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
8.382096,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
8.393318,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
8.404524,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
8.415545,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
8.431683,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
8.437843,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
8.449061,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
8.460213,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
8.476888,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
8.481946,4,ScalingUp,1.23,False,1,1,1,1,1,0,5
8.493595,4,ScalingUp,1.23,False,1,1,1,1,1,0,5
8.510864,4,ScalingUp,1.23,False,1,1,1,1,0,0,4
8.527542,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
8.537534,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
8.553746,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
8.561286,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
8.577751,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
8.582105,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
8.598687,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
8.60441,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
8.620592,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
8.626696,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
8.642241,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
8.648994,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
8.664565,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
8.682069,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
8.684961,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
8.693541,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
8.709074,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
8.715408,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
8.726791,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
8.741846,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
8.748546,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
8.76006,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
8.771104,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
8.781995,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
8.79327,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
8.809039,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
8.815469,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
8.831344,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
8.838308,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
8.848687,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
8.864128,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
8.871019,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
8.882384,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
8.893273,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
8.904362,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
8.915457,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
8.926526,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
8.943127,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
8.948653,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
8.95995,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
8.971045,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
8.99348,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
8.996884,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.00426,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.015385,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.030704,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.037815,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.048455,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.059726,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.071143,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.086732,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.093003,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.107418,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.115848,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.126373,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.142456,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.148469,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.159874,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.171096,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.187207,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.192939,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.204321,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.215384,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.230682,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.247314,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.250993,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.259571,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.27492,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.281925,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.297124,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.31369,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.317124,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.32622,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.337688,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.349654,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.359899,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.370691,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.381907,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.392915,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.404247,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.41534,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.42645,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.437684,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.459584,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.48027,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.483907,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.493056,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.504407,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.515364,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.526303,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.537408,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.548452,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.559793,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.576497,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.581761,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.593088,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.614721,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.617711,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.626228,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.641891,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.648356,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.660978,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.670485,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.686387,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.692765,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.704417,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.715168,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.730474,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.737317,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.748377,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.763683,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.783072,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.792511,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.804055,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.819633,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.826233,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.842707,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.848348,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.864694,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.881437,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.897513,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.903729,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.918817,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.935534,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.951247,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.970158,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
9.989273,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
10.0044,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
10.01523,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
10.0261,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
10.03735,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
10.04823,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
10.05934,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
10.07513,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
10.08145,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
10.09351,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
10.1037,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
10.11496,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
10.13072,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
10.137,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
10.14818,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
10.15966,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
10.17059,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
10.18138,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
10.19249,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
10.20376,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
10.21509,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
10.23159,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
10.23703,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
10.24814,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
10.25928,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
10.27032,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
10.28142,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
10.29283,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
10.30351,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
10.31484,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
10.32623,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
10.33833,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
10.34813,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
10.3593,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
10.37034,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
10.38652,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
10.40491,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
10.41448,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
10.42583,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
10.43692,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
10.44812,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
10.46794,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
10.47113,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
10.48138,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
10.49244,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
10.50351,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
10.5146,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
10.53048,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
10.54719,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
10.55038,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
10.5597,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
10.57516,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
10.58132,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
10.5925,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
10.60343,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
10.61472,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
10.63076,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
10.63816,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
10.6479,4,ScalingUp,1.23,False,1,0,1,1,1,1,5
10.659,4,ScalingUp,1.23,False,1,0,1,1,1,1,5
10.67569,4,ScalingUp,1.23,False,1,0,1,1,1,1,5
10.68121,4,ScalingUp,1.23,False,1,0,1,1,1,1,5
10.69731,4,ScalingUp,1.23,False,0,0,1,1,1,1,4
10.7142,4,ScalingUp,1.23,False,0,0,1,1,1,1,4
10.71815,4,ScalingUp,1.23,False,0,0,1,1,1,1,4
10.73808,4,ScalingUp,1.23,False,0,0,1,1,1,1,4
10.74786,4,ScalingUp,1.23,False,0,0,1,1,1,1,4
10.76368,4,ScalingUp,1.23,False,0,0,1,1,1,1,4
10.78014,4,ScalingUp,1.23,False,1,0,1,1,1,1,5
10.78346,4,ScalingUp,1.23,False,1,0,1,1,1,1,5
10.79918,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
10.81533,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
10.83144,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
10.84825,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
10.86438,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
10.88068,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
10.8983,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
10.91717,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
10.93653,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
10.93962,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
10.95516,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
10.95886,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
10.97494,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
10.981,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
10.99238,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
11.00805,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
11.01444,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
11.02557,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
11.04124,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
11.04749,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
11.059,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
11.06999,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
11.08166,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
11.09752,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
11.1032,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
11.11456,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
11.12554,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
11.13664,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
11.15362,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
11.16937,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
11.17293,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
11.18099,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
11.19235,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
11.20347,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
11.22375,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
11.23044,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
11.23641,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
11.24774,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
11.25864,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
11.26981,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
11.28505,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
11.29232,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
11.30346,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
11.31436,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
11.33114,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
11.33642,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
11.34793,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
11.35968,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
11.36983,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
11.38108,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
11.39213,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
11.40339,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
11.41432,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
11.42545,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
11.43641,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
11.44746,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
11.45862,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
11.46983,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
11.48629,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
11.49223,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
11.50323,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
11.51429,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
11.52525,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
11.53639,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
11.54813,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
11.55894,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
11.57005,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
11.58097,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
11.59204,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
11.60324,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
11.61425,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
11.63096,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
11.64674,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
11.65084,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
11.65848,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
11.66975,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
11.6809,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
11.69186,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
11.70315,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
11.71913,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
11.72532,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
11.73659,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
11.74759,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
11.76331,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
11.76962,4,ScalingUp,1.23,False,0,1,1,1,1,1,5
11.78959,4,ScalingUp,1.23,False,0,1,0,1,0,1,3
11.80899,4,ScalingUp,1.23,False,0,1,0,1,0,1,3
11.82566,4,ScalingUp,1.23,False,0,1,0,1,0,1,3
11.84229,4,ScalingUp,1.23,False,0,1,0,1,0,1,3
11.85969,4,ScalingUp,1.23,False,0,1,0,1,0,1,3
11.87617,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
11.89269,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
11.90851,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
11.92521,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
11.9409,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
11.95713,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
11.97786,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
11.99751,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
12.01335,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
12.0163,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
12.03216,4,ScalingUp,1.23,False,1,1,1,1,0,0,4
12.0485,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
12.06585,4,ScalingUp,1.23,False,1,0,1,1,1,1,5
12.08372,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
12.09165,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
12.10717,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
12.11388,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
12.12514,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
12.14141,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
12.14727,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
12.15875,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
12.16953,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
12.18076,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
12.19183,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
12.2028,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
12.21935,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
12.225,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
12.23639,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
12.24741,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
12.26702,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
12.27367,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
12.28943,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
12.29243,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
12.30289,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
12.314,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
12.32505,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
12.33632,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
12.35389,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
12.35807,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
12.36952,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
12.38046,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
12.39184,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
12.40304,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
12.42044,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
12.43611,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
12.44735,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
12.45828,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
12.47321,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
12.48059,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
12.49157,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
12.50763,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
12.5135,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
12.52503,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
12.5411,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
12.54733,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
12.56349,4,ScalingUp,1.23,False,1,1,1,1,1,0,5
12.58087,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
12.60062,4,ScalingUp,1.23,False,0,0,1,1,1,1,4
12.60741,4,ScalingUp,1.23,False,0,0,1,1,1,1,4
12.62386,4,ScalingUp,1.23,False,1,0,1,1,1,1,5
12.62777,4,ScalingUp,1.23,False,1,0,1,1,1,1,5
12.64562,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
12.6487,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
12.66463,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
12.68092,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
12.69628,4,ScalingUp,1.23,False,1,1,1,1,0,0,4
12.7135,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
12.72947,4,ScalingUp,1.23,False,1,0,1,1,1,1,5
12.7451,4,ScalingUp,1.23,False,1,0,1,1,1,1,5
12.74866,4,ScalingUp,1.23,False,1,0,1,1,1,1,5
12.75822,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
12.76932,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
12.78034,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
12.79142,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
12.80252,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
12.81369,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
12.83298,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
12.83589,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
12.84741,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
12.8582,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
12.86934,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
12.88976,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
12.89312,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
12.90244,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
12.92362,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
12.93062,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
12.93593,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
12.94685,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
12.95797,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
12.96913,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
12.98026,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
12.99137,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
13.00253,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
13.01365,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
13.02465,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
13.04065,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
13.04694,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
13.06701,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
13.07046,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
13.08029,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
13.09119,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
13.10233,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
13.11364,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
13.12466,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
13.1356,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
13.1516,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
13.15799,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
13.16907,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
13.18018,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
13.19578,4,ScalingUp,1.23,False,1,1,1,1,1,1,6
13.20224,4,ScalingUp,1.23,False,1,1,1,1,1,0,5
